time,seconds_elapsed,z,y,x
1766015592180451600,84.15145166015625,5.005050182342529,8.77500057220459,1.0180500745773315
1766015592190058500,84.16105859375,4.966950416564941,8.731950759887695,0.9919500350952148
1766015592199665200,84.1706650390625,4.9170002937316895,8.73705005645752,0.9940500259399414
1766015592209272000,84.18027197265624,4.885950088500977,8.728950500488281,0.9820500612258911
1766015592218878700,84.18987866210938,4.866000175476074,8.692950248718262,0.9720000624656677
1766015592228485600,84.19948559570312,4.89300012588501,8.655000686645508,0.9169500470161438
1766015592238092500,84.20909252929688,4.930950164794922,8.611950874328613,0.7810500264167786
1766015592247699200,84.21869921875,4.984050273895264,8.61405086517334,0.6180000305175781
1766015592257306000,84.22830615234375,5.032050132751465,8.631000518798828,0.4819500148296356
1766015592266912800,84.23791284179687,5.041050434112549,8.647950172424316,0.4050000309944153
1766015592276519700,84.24751977539063,5.026950359344482,8.635950088500977,0.3829500079154968
1766015592286126300,84.25712622070313,4.942950248718262,8.598000526428223,0.4069500267505646
1766015592295733200,84.26673315429687,4.789950370788574,8.571000099182129,0.4459500312805176
1766015592305340200,84.27634008789063,4.644000053405762,8.617050170898438,0.4650000333786011
1766015592314947000,84.28594702148438,4.540950298309326,8.638050079345703,0.4720500111579895
1766015592324553700,84.2955537109375,4.471050262451172,8.646000862121582,0.5290500521659851
1766015592334160600,84.30516064453126,4.426050186157227,8.626049995422363,0.5680500268936157
1766015592343767300,84.31476733398438,4.404000282287598,8.622000694274902,0.5440500378608704
1766015592353374200,84.32437426757812,4.414050102233887,8.670000076293945,0.43095001578330994
1766015592362981000,84.33398120117188,4.392000198364258,8.716950416564941,0.2779500186443329
1766015592372588000,84.34358813476562,4.39995002746582,8.731950759887695,0.19395001232624054
1766015592382194700,84.35319458007812,4.348950386047363,8.710050582885742,0.18495000898838043
1766015592391801600,84.36280151367187,4.218000411987305,8.665050506591797,0.25905001163482666
1766015592401408300,84.372408203125,4.012050151824951,8.607000350952148,0.30195000767707825
1766015592411015200,84.38201513671875,3.790950298309326,8.598000526428223,0.25394999980926514
1766015592420621800,84.39162182617187,3.613950252532959,8.634000778198242,0.15405000746250153
1766015592430228700,84.40122875976563,3.516000270843506,8.622000694274902,0.0580500029027462
1766015592439835600,84.41083569335937,3.4900500774383545,8.631000518798828,0.10605000704526901
1766015592449442300,84.4204423828125,3.5179500579833984,8.617050170898438,0.22500000894069672
1766015592459049200,84.43004931640625,3.636000156402588,8.635950088500977,0.31200000643730164
1766015592468655900,84.43965576171875,3.8370001316070557,8.695950508117676,0.3859500288963318
1766015592478263000,84.44926293945312,4.05495023727417,8.73705005645752,0.47895002365112305
1766015592487869400,84.45886938476562,4.249050140380859,8.734050750732422,0.5580000281333923
1766015592497476600,84.4684765625,4.3969502449035645,8.719950675964355,0.6949500441551208
1766015592507083300,84.47808325195312,4.534049987792969,8.728950500488281,0.775950014591217
1766015592516690200,84.48769018554688,4.693950176239014,8.7610502243042,0.8239500522613525
1766015592526296800,84.497296875,4.840050220489502,8.815950393676758,0.8809500336647034
1766015592535903700,84.50690380859375,4.897950172424316,8.808000564575195,1.0350000858306885
1766015592545510700,84.5165107421875,4.870950222015381,8.803950309753418,1.2120000123977661
1766015592555117300,84.52611743164063,4.789950370788574,8.806050300598145,1.3510500192642212
1766015592564724200,84.53572412109375,4.703999996185303,8.78700065612793,1.4269500970840454
1766015592574331100,84.5453310546875,4.6369500160217285,8.767950057983398,1.453950047492981
1766015592583937800,84.55493774414063,4.600950241088867,8.770050048828125,1.4490001201629639
